TransactionID,AccountID,Date,TransactionType,Amount,Channel
TX002766,ACC00116,2024-08-06 10:19:54.559664,Credit,1132.24,POS
TX002767,ACC00093,2025-03-31 10:19:54.559666,Debit,2795.09,POS
TX002768,ACC00091,2024-11-26 10:19:54.559668,Debit,3822.82,POS
TX002769,ACC00082,2024-12-26 10:19:54.559669,Debit,3100.56,ATM
TX002770,ACC00068,2025-01-30 10:19:54.559671,Debit,1168.35,Online
TX002771,ACC00114,2025-03-17 10:19:54.559672,Debit,14.71,ATM
TX002772,ACC00001,2025-02-21 10:19:54.559674,Credit,3788.18,Branch
TX002773,ACC00058,2025-02-23 10:19:54.559675,Credit,4926.18,Online
TX002774,ACC00109,2025-03-10 10:19:54.559677,Credit,4051.47,Online
TX002775,ACC00148,2024-10-12 10:19:54.559678,Debit,2306.43,Online
TX002776,ACC00116,2025-01-24 10:19:54.559680,Debit,4519.8,Online
TX002777,ACC00087,2024-11-26 10:19:54.559682,Debit,2055.14,POS
TX002778,ACC00010,2024-09-06 10:19:54.559683,Debit,2629.42,Branch
TX002779,ACC00059,2024-07-29 10:19:54.559685,Credit,2390.88,Online
TX002780,ACC00041,2024-10-31 10:19:54.559687,Credit,2243.64,Online
TX002781,ACC00105,2025-06-20 10:19:54.559688,Credit,3878.2,POS
TX002782,ACC00133,2024-10-10 10:19:54.559690,Credit,2638.58,ATM
TX002783,ACC00122,2024-12-07 10:19:54.559692,Credit,1590.42,ATM
TX002784,ACC00145,2025-04-10 10:19:54.559694,Credit,1298.21,ATM
TX002785,ACC00022,2024-08-17 10:19:54.559695,Debit,198.36,Branch
TX002786,ACC00098,2025-04-08 10:19:54.559697,Debit,2920.14,ATM
TX002787,ACC00068,2025-06-12 10:19:54.559698,Credit,1157.51,Online
TX002788,ACC00139,2024-08-30 10:19:54.559700,Debit,749.19,POS
TX002789,ACC00056,2024-12-17 10:19:54.559702,Credit,3272.61,POS
TX002790,ACC00149,2025-06-10 10:19:54.559704,Credit,3409.23,ATM
TX002791,ACC00099,2024-08-12 10:19:54.559705,Debit,3763.25,POS
TX002792,ACC00076,2024-12-02 10:19:54.559707,Credit,2522.85,Online
TX002793,ACC00026,2024-11-04 10:19:54.559708,Credit,4471.33,ATM
TX002794,ACC00115,2024-12-31 10:19:54.559710,Credit,4682.35,Online
TX002795,ACC00147,2025-04-15 10:19:54.559712,Debit,4038.78,Branch
TX002796,ACC00109,2025-01-04 10:19:54.559713,Debit,3181.61,Online
TX002797,ACC00047,2025-01-25 10:19:54.559715,Debit,1525.57,Online
TX002798,ACC00071,2025-04-05 10:19:54.559716,Debit,4914.9,Online
TX002799,ACC00040,2025-05-09 10:19:54.559718,Credit,1377.94,Online
TX002800,ACC00133,2025-06-29 10:19:54.559719,Debit,1021.26,Branch
TX002801,ACC00149,2024-12-19 10:19:54.559721,Debit,2216.35,ATM
TX002802,ACC00132,2024-12-19 10:19:54.559723,Debit,293.63,Online
TX002803,ACC00023,2024-11-27 10:19:54.559724,Credit,4892.69,ATM
TX002804,ACC00106,2025-03-02 10:19:54.559726,Debit,2946.28,POS
TX002805,ACC00084,2024-09-21 10:19:54.559727,Debit,2789.19,Online
TX002806,ACC00143,2024-08-23 10:19:54.559729,Credit,3282.42,Online
TX002807,ACC00116,2025-01-30 10:19:54.559731,Credit,2490.15,POS
TX002808,ACC00109,2025-05-26 10:19:54.559732,Credit,170.0,ATM
TX002809,ACC00136,2025-06-14 10:19:54.559734,Credit,3065.43,Branch
TX002810,ACC00041,2025-03-28 10:19:54.559735,Debit,3583.71,Online
TX002811,ACC00112,2024-11-10 10:19:54.559737,Credit,2089.58,POS
TX002812,ACC00147,2025-03-06 10:19:54.559738,Debit,3788.9,POS
TX002813,ACC00112,2024-11-07 10:19:54.559740,Debit,1142.74,Online
TX002814,ACC00103,2025-03-29 10:19:54.559742,Debit,1114.17,ATM
TX002815,ACC00046,2024-11-13 10:19:54.559743,Debit,815.47,ATM
TX002816,ACC00068,2025-04-02 10:19:54.559745,Debit,1866.25,Online
TX002817,ACC00122,2025-01-13 10:19:54.559746,Credit,4236.59,POS
TX002818,ACC00015,2025-06-18 10:19:54.559748,Debit,4141.28,Online
TX002819,ACC00129,2024-11-17 10:19:54.559750,Debit,1920.29,Branch
TX002820,ACC00111,2025-06-05 10:19:54.559751,Debit,2949.7,Branch
TX002821,ACC00024,2025-01-22 10:19:54.559753,Credit,3606.87,ATM
TX002822,ACC00027,2025-04-23 10:19:54.559754,Debit,1213.62,Branch
TX002823,ACC00040,2025-01-12 10:19:54.559756,Debit,849.02,POS
TX002824,ACC00024,2024-08-13 10:19:54.559757,Credit,4860.76,Branch
TX002825,ACC00024,2024-09-15 10:19:54.559759,Debit,3091.61,Online
TX002826,ACC00004,2024-12-19 10:19:54.559761,Debit,4907.26,POS
TX002827,ACC00067,2024-10-14 10:19:54.559762,Credit,1695.4,ATM
TX002828,ACC00034,2024-12-21 10:19:54.559764,Debit,3518.13,ATM
TX002829,ACC00116,2025-05-11 10:19:54.559765,Debit,1120.79,Branch
TX002830,ACC00023,2025-04-22 10:19:54.559767,Debit,1313.39,ATM
TX002831,ACC00109,2025-02-03 10:19:54.559769,Debit,2564.39,Online
TX002832,ACC00069,2024-11-22 10:19:54.559770,Debit,1604.89,POS
TX002833,ACC00095,2024-12-05 10:19:54.559772,Credit,846.43,Online
TX002834,ACC00062,2024-11-28 10:19:54.559773,Credit,1321.77,Online
TX002835,ACC00057,2025-05-23 10:19:54.559775,Credit,188.38,Online
TX002836,ACC00054,2024-10-23 10:19:54.559777,Debit,3525.07,Online
TX002837,ACC00070,2025-05-05 10:19:54.559778,Debit,2465.66,POS
TX002838,ACC00101,2025-01-06 10:19:54.559780,Debit,480.27,POS
TX002839,ACC00057,2025-03-28 10:19:54.559781,Credit,866.75,Online
TX002840,ACC00138,2025-01-01 10:19:54.559784,Debit,521.65,Online
TX002841,ACC00135,2024-08-08 10:19:54.559787,Debit,3066.84,ATM
TX002842,ACC00103,2025-04-03 10:19:54.559790,Debit,480.11,ATM
TX002843,ACC00085,2024-08-10 10:19:54.559793,Credit,3773.87,POS
TX002844,ACC00061,2025-02-17 10:19:54.559797,Credit,112.35,ATM
TX002845,ACC00003,2024-12-07 10:19:54.559799,Debit,1254.39,POS
TX002846,ACC00128,2025-06-24 10:19:54.559802,Debit,4454.43,POS
TX002847,ACC00086,2024-11-09 10:19:54.559805,Debit,3595.47,Branch
TX002848,ACC00047,2024-10-07 10:19:54.559809,Credit,374.11,POS
TX002849,ACC00076,2024-09-21 10:19:54.559812,Credit,4107.42,ATM
TX002850,ACC00038,2024-11-25 10:19:54.559815,Credit,2470.25,Branch
TX002851,ACC00141,2024-11-27 10:19:54.559817,Debit,4235.45,ATM
TX002852,ACC00087,2024-09-18 10:19:54.559818,Credit,3007.69,POS
TX002853,ACC00058,2025-04-10 10:19:54.559820,Debit,3412.35,POS
TX002854,ACC00050,2025-02-05 10:19:54.559821,Debit,4967.57,Online
TX002855,ACC00030,2024-07-27 10:19:54.559823,Credit,1169.35,POS
TX002856,ACC00101,2025-03-20 10:19:54.559825,Debit,3123.49,Branch
TX002857,ACC00025,2024-09-17 10:19:54.559826,Credit,2307.0,POS
TX002858,ACC00112,2024-12-13 10:19:54.559828,Debit,206.87,Online
TX002859,ACC00126,2025-03-31 10:19:54.559830,Debit,82.21,POS
TX002860,ACC00123,2024-12-16 10:19:54.559831,Credit,604.95,POS
TX002861,ACC00047,2025-03-15 10:19:54.559833,Debit,3248.97,POS
TX002862,ACC00118,2025-01-05 10:19:54.559834,Debit,2840.14,Online
TX002863,ACC00039,2024-09-29 10:19:54.559836,Debit,2771.61,ATM
TX002864,ACC00016,2024-07-18 10:19:54.559837,Debit,168.97,POS
TX002865,ACC00022,2024-11-08 10:19:54.559839,Debit,2351.82,Branch
TX002866,ACC00054,2025-03-29 10:19:54.559841,Debit,4623.87,Online
TX002867,ACC00149,2024-09-25 10:19:54.559842,Debit,1993.98,Branch
TX002868,ACC00016,2025-04-18 10:19:54.559844,Debit,3128.36,POS
TX002869,ACC00059,2024-09-21 10:19:54.559846,Credit,3901.3,Online
TX002870,ACC00031,2024-07-26 10:19:54.559847,Credit,3921.79,POS
TX002871,ACC00032,2024-08-23 10:19:54.559850,Debit,2601.21,Branch
TX002872,ACC00009,2024-07-30 10:19:54.559853,Debit,4291.18,Online
TX002873,ACC00139,2025-07-04 10:19:54.559856,Credit,1962.98,ATM
TX002874,ACC00010,2024-07-19 10:19:54.559859,Debit,4444.58,ATM
TX002875,ACC00017,2025-02-01 10:19:54.559862,Credit,1208.73,ATM
TX002876,ACC00068,2024-09-19 10:19:54.559865,Credit,1408.28,POS
TX002877,ACC00048,2025-02-20 10:19:54.559868,Credit,275.07,Online
TX002878,ACC00111,2025-01-15 10:19:54.559871,Debit,3979.95,Branch
TX002879,ACC00123,2025-04-14 10:19:54.559874,Debit,2091.11,Branch
TX002880,ACC00149,2024-12-02 10:19:54.559877,Debit,1153.29,POS
TX002881,ACC00101,2024-12-24 10:19:54.559880,Credit,1166.63,POS
TX002882,ACC00102,2024-12-25 10:19:54.559883,Credit,4507.99,Branch
TX002883,ACC00065,2024-09-23 10:19:54.559886,Credit,4171.24,Online
TX002884,ACC00051,2025-06-27 10:19:54.559888,Debit,2772.12,POS
TX002885,ACC00036,2025-04-30 10:19:54.559890,Credit,3084.39,Online
TX002886,ACC00081,2024-08-24 10:19:54.559893,Credit,2376.88,Branch
TX002887,ACC00127,2025-04-09 10:19:54.559895,Debit,1964.42,Online
TX002888,ACC00088,2025-06-17 10:19:54.559896,Credit,4578.23,ATM
TX002889,ACC00104,2025-03-20 10:19:54.559899,Credit,636.81,Branch
TX002890,ACC00015,2024-11-19 10:19:54.559901,Debit,2098.05,ATM
TX002891,ACC00096,2025-04-28 10:19:54.559902,Debit,1729.36,Branch
TX002892,ACC00123,2024-08-10 10:19:54.559904,Credit,2495.77,ATM
TX002893,ACC00001,2024-10-23 10:19:54.559906,Debit,2293.58,Online
TX002894,ACC00122,2025-03-21 10:19:54.559908,Credit,2599.26,Branch
TX002895,ACC00126,2025-06-19 10:19:54.559909,Debit,708.2,Branch
TX002896,ACC00057,2024-12-07 10:19:54.559911,Credit,2570.58,ATM
TX002897,ACC00081,2024-08-16 10:19:54.559913,Debit,1219.67,Online
TX002898,ACC00073,2024-08-18 10:19:54.559914,Credit,929.81,Branch
TX002899,ACC00141,2024-08-29 10:19:54.559916,Debit,333.52,POS
TX002900,ACC00070,2025-07-01 10:19:54.559918,Debit,3815.64,ATM
TX002901,ACC00006,2024-07-29 10:19:54.559920,Debit,2142.94,Branch
TX002902,ACC00084,2025-07-01 10:19:54.559921,Debit,3136.95,Online
TX002903,ACC00052,2025-06-29 10:19:54.559923,Debit,3640.69,Online
TX002904,ACC00003,2025-01-20 10:19:54.559925,Debit,3399.79,Online
TX002905,ACC00081,2025-04-16 10:19:54.559927,Debit,2357.8,Online
TX002906,ACC00063,2025-06-19 10:19:54.559928,Credit,1945.61,ATM
TX002907,ACC00049,2025-05-23 10:19:54.559930,Credit,1886.04,Branch
TX002908,ACC00076,2025-05-13 10:19:54.559932,Debit,3203.84,ATM
TX002909,ACC00112,2024-09-13 10:19:54.559933,Debit,2479.02,ATM
TX002910,ACC00109,2025-02-13 10:19:54.559935,Credit,4247.17,Online
TX002911,ACC00065,2025-03-09 10:19:54.559937,Credit,4374.76,POS
TX002912,ACC00081,2024-09-11 10:19:54.559939,Debit,861.1,Online
TX002913,ACC00015,2025-06-20 10:19:54.559940,Credit,689.81,POS
TX002914,ACC00100,2024-12-06 10:19:54.559942,Credit,3155.7,ATM
TX002915,ACC00032,2025-05-21 10:19:54.559945,Debit,1513.12,Online
TX002916,ACC00096,2024-09-23 10:19:54.559948,Debit,102.67,Online
TX002917,ACC00128,2025-04-20 10:19:54.559951,Debit,4444.33,ATM
TX002918,ACC00146,2025-04-25 10:19:54.559954,Credit,1142.23,Online
TX002919,ACC00113,2025-01-29 10:19:54.559957,Debit,4647.11,Branch
TX002920,ACC00083,2025-03-21 10:19:54.559960,Debit,3590.0,POS
TX002921,ACC00043,2025-06-12 10:19:54.559963,Credit,3815.64,POS
TX002922,ACC00116,2025-04-28 10:19:54.559966,Debit,1015.29,POS
TX002923,ACC00078,2024-11-13 10:19:54.559967,Credit,1178.63,Online
TX002924,ACC00058,2024-09-13 10:19:54.559969,Credit,2611.13,Branch
TX002925,ACC00033,2025-03-23 10:19:54.559970,Credit,868.78,Online
TX002926,ACC00014,2025-01-27 10:19:54.559972,Credit,1534.1,POS
TX002927,ACC00132,2025-03-03 10:19:54.559974,Credit,1614.1,Online
TX002928,ACC00059,2025-06-21 10:19:54.559975,Credit,806.55,POS
TX002929,ACC00083,2024-08-28 10:19:54.559977,Debit,1033.86,ATM
TX002930,ACC00134,2024-10-08 10:19:54.559979,Debit,3944.87,POS
TX002931,ACC00121,2025-03-15 10:19:54.559980,Debit,844.31,ATM
TX002932,ACC00083,2024-07-23 10:19:54.559982,Credit,152.0,ATM
TX002933,ACC00027,2024-12-06 10:19:54.559984,Debit,3150.48,ATM
TX002934,ACC00080,2025-03-14 10:19:54.559985,Credit,4880.16,POS
TX002935,ACC00134,2024-08-21 10:19:54.559987,Debit,1662.76,Branch
TX002936,ACC00013,2024-07-21 10:19:54.559988,Credit,602.09,POS
TX002937,ACC00064,2025-06-15 10:19:54.559990,Debit,2856.23,Online
TX002938,ACC00147,2025-05-18 10:19:54.559992,Credit,4532.71,Online
TX002939,ACC00080,2024-08-17 10:19:54.559993,Debit,3922.47,Branch
TX002940,ACC00123,2024-12-13 10:19:54.559995,Credit,3116.35,Branch
TX002941,ACC00043,2024-12-10 10:19:54.559996,Debit,1582.13,Branch
TX002942,ACC00089,2025-01-09 10:19:54.559998,Credit,2713.98,ATM
TX002943,ACC00148,2024-07-26 10:19:54.559999,Debit,465.31,Branch
TX002944,ACC00095,2025-03-07 10:19:54.560001,Debit,3397.94,Branch
TX002945,ACC00002,2025-01-13 10:19:54.560003,Debit,3628.23,Branch
TX002946,ACC00120,2025-03-28 10:19:54.560005,Credit,4825.51,POS
TX002947,ACC00022,2024-08-31 10:19:54.560006,Credit,1309.38,Online
TX002948,ACC00115,2024-11-10 10:19:54.560008,Credit,102.1,Online
TX002949,ACC00057,2024-11-12 10:19:54.560009,Credit,2732.59,Branch
TX002950,ACC00072,2024-11-23 10:19:54.560011,Credit,3536.88,Online
TX002951,ACC00007,2025-05-27 10:19:54.560013,Debit,3954.13,POS
TX002952,ACC00119,2025-01-23 10:19:54.560014,Credit,976.76,Online
TX002953,ACC00114,2024-09-21 10:19:54.560016,Debit,1316.15,ATM
TX002954,ACC00016,2025-01-16 10:19:54.560017,Debit,2567.83,POS
TX002955,ACC00083,2025-04-23 10:19:54.560019,Credit,1659.7,Online
TX002956,ACC00072,2025-06-05 10:19:54.560021,Debit,4303.95,Online
TX002957,ACC00124,2025-07-07 10:19:54.560022,Credit,2374.06,POS
TX002958,ACC00113,2024-09-09 10:19:54.560024,Credit,3999.9,Online
TX002959,ACC00012,2025-04-03 10:19:54.560025,Credit,2907.29,Online
TX002960,ACC00126,2024-11-06 10:19:54.560027,Debit,3867.72,Branch
TX002961,ACC00053,2024-07-20 10:19:54.560029,Credit,1670.04,ATM
TX002962,ACC00075,2024-10-26 10:19:54.560030,Credit,4158.77,POS
TX002963,ACC00133,2025-06-27 10:19:54.560032,Credit,1380.12,Branch
TX002964,ACC00027,2025-03-30 10:19:54.560033,Debit,2735.03,Online
TX002965,ACC00140,2025-04-29 10:19:54.560035,Credit,1077.9,POS
TX002966,ACC00145,2025-06-16 10:19:54.560036,Debit,2382.88,POS
TX002967,ACC00134,2025-02-10 10:19:54.560038,Debit,1597.69,ATM
TX002968,ACC00097,2024-10-20 10:19:54.560040,Credit,1340.85,ATM
TX002969,ACC00005,2025-01-15 10:19:54.560041,Debit,4835.26,POS
TX002970,ACC00057,2024-11-23 10:19:54.560043,Debit,808.77,ATM
TX002971,ACC00078,2024-12-27 10:19:54.560044,Credit,3938.76,ATM
TX002972,ACC00069,2025-06-11 10:19:54.560046,Credit,4920.98,Online
TX002973,ACC00118,2024-09-24 10:19:54.560048,Credit,109.31,ATM
TX002974,ACC00120,2025-02-11 10:19:54.560049,Debit,3498.15,ATM
TX002975,ACC00059,2025-07-08 10:19:54.560051,Credit,1272.03,Branch
TX002976,ACC00033,2024-12-01 10:19:54.560053,Debit,212.03,Online
TX002977,ACC00062,2024-10-22 10:19:54.560054,Debit,2020.42,Online
TX002978,ACC00050,2025-05-08 10:19:54.560056,Debit,4676.74,POS
TX002979,ACC00112,2025-05-16 10:19:54.560057,Debit,68.71,ATM
TX002980,ACC00019,2025-05-04 10:19:54.560059,Debit,2943.55,Branch
TX002981,ACC00123,2025-04-26 10:19:54.560060,Credit,2511.97,Branch
TX002982,ACC00047,2025-05-05 10:19:54.560062,Credit,4368.19,Online
TX002983,ACC00033,2025-01-24 10:19:54.560063,Debit,429.17,ATM
TX002984,ACC00141,2024-11-13 10:19:54.560065,Debit,3410.81,Branch
TX002985,ACC00084,2024-10-02 10:19:54.560067,Credit,3403.75,POS
TX002986,ACC00135,2025-02-04 10:19:54.560068,Credit,3348.71,ATM
TX002987,ACC00079,2025-01-04 10:19:54.560070,Debit,4712.25,ATM
TX002988,ACC00014,2025-06-03 10:19:54.560071,Debit,4117.21,ATM
TX002989,ACC00147,2024-07-17 10:19:54.560073,Credit,219.44,Branch
TX002990,ACC00128,2024-11-21 10:19:54.560075,Credit,2360.7,Online
TX002991,ACC00054,2025-02-26 10:19:54.560077,Debit,1995.79,Online
TX002992,ACC00148,2024-11-28 10:19:54.560078,Credit,1557.63,POS
TX002993,ACC00029,2025-03-05 10:19:54.560080,Credit,2262.17,Branch
TX002994,ACC00024,2024-10-14 10:19:54.560082,Debit,1927.13,ATM
TX002995,ACC00082,2025-05-15 10:19:54.560083,Debit,2167.35,POS
TX002996,ACC00063,2025-01-04 10:19:54.560085,Debit,4896.52,POS
TX002997,ACC00105,2025-07-01 10:19:54.560087,Credit,452.28,Online
TX002998,ACC00057,2024-10-10 10:19:54.560088,Debit,4611.93,ATM
TX002999,ACC00136,2025-04-04 10:19:54.560090,Credit,2406.38,ATM
TX003000,ACC00062,2025-01-27 10:19:54.560092,Debit,3122.47,Branch
TX003001,ACC00017,2025-03-28 10:19:54.560093,Debit,4152.61,Branch
TX003002,ACC00066,2025-05-23 10:19:54.560095,Credit,1808.71,Branch
TX003003,ACC00006,2024-09-12 10:19:54.560097,Credit,2157.81,POS
TX003004,ACC00058,2024-09-20 10:19:54.560099,Debit,2053.5,ATM
TX003005,ACC00069,2025-03-09 10:19:54.560100,Debit,1879.91,Online
TX003006,ACC00062,2025-03-31 10:19:54.560102,Credit,4628.39,POS
TX003007,ACC00082,2025-06-11 10:19:54.560104,Debit,4146.36,POS
TX003008,ACC00071,2024-12-19 10:19:54.560105,Credit,553.91,Online
TX003009,ACC00131,2024-10-15 10:19:54.560107,Credit,549.54,Online
TX003010,ACC00010,2024-09-29 10:19:54.560108,Debit,2145.07,Branch
TX003011,ACC00098,2025-06-30 10:19:54.560111,Credit,502.3,Online
TX003012,ACC00089,2025-05-01 10:19:54.560112,Credit,3099.27,Online
TX003013,ACC00035,2024-08-01 10:19:54.560114,Credit,727.02,Online
TX003014,ACC00002,2025-01-11 10:19:54.560116,Debit,2616.64,Online
TX003015,ACC00124,2025-01-25 10:19:54.560117,Credit,46.03,Branch
TX003016,ACC00024,2025-03-26 10:19:54.560119,Debit,1589.82,POS
TX003017,ACC00074,2025-04-15 10:19:54.560120,Debit,3389.18,ATM
TX003018,ACC00022,2025-06-11 10:19:54.560122,Debit,2425.35,ATM
TX003019,ACC00039,2025-06-02 10:19:54.560124,Credit,4891.56,POS
TX003020,ACC00020,2024-09-12 10:19:54.560125,Credit,4371.78,ATM
TX003021,ACC00041,2025-03-01 10:19:54.560127,Debit,1801.76,ATM
TX003022,ACC00148,2024-08-30 10:19:54.560129,Debit,236.98,POS
TX003023,ACC00108,2025-01-29 10:19:54.560130,Credit,4229.68,ATM
TX003024,ACC00147,2024-10-30 10:19:54.560132,Debit,4557.06,ATM
TX003025,ACC00084,2025-05-18 10:19:54.560133,Debit,4104.93,POS
TX003026,ACC00111,2025-06-23 10:19:54.560135,Credit,648.47,ATM
TX003027,ACC00066,2024-08-23 10:19:54.560136,Debit,4989.6,Online
TX003028,ACC00053,2025-04-09 10:19:54.560138,Credit,1300.34,POS
TX003029,ACC00034,2024-09-18 10:19:54.560140,Credit,3623.78,Branch
TX003030,ACC00150,2025-01-22 10:19:54.560141,Debit,4541.09,ATM
TX003031,ACC00067,2024-11-24 10:19:54.560143,Credit,1186.08,Branch
TX003032,ACC00134,2024-09-08 10:19:54.560145,Credit,4542.21,ATM
TX003033,ACC00027,2024-11-17 10:19:54.560147,Credit,1554.31,Online
TX003034,ACC00010,2024-12-30 10:19:54.560148,Debit,4882.3,POS
TX003035,ACC00073,2024-09-09 10:19:54.560150,Debit,1413.49,Branch
TX003036,ACC00096,2025-01-24 10:19:54.560152,Debit,4767.64,POS
TX003037,ACC00048,2025-03-19 10:19:54.560153,Credit,277.19,Branch
TX003038,ACC00070,2024-11-28 10:19:54.560155,Credit,3549.27,ATM
TX003039,ACC00100,2025-06-17 10:19:54.560156,Debit,2665.23,Online
TX003040,ACC00059,2024-11-20 10:19:54.560158,Debit,2394.61,Branch
TX003041,ACC00002,2025-02-20 10:19:54.560159,Credit,1125.24,Branch
TX003042,ACC00065,2025-03-05 10:19:54.560161,Debit,3530.92,Online
TX003043,ACC00083,2024-11-19 10:19:54.560163,Debit,962.14,Online
TX003044,ACC00010,2024-08-24 10:19:54.560164,Debit,2768.68,Online
TX003045,ACC00053,2024-11-06 10:19:54.560166,Debit,1273.69,Online
TX003046,ACC00079,2024-12-12 10:19:54.560167,Debit,4778.55,Online
TX003047,ACC00059,2025-04-01 10:19:54.560169,Credit,152.87,POS
TX003048,ACC00150,2025-06-05 10:19:54.560171,Debit,1006.64,ATM
TX003049,ACC00048,2025-03-07 10:19:54.560172,Debit,1219.13,ATM
TX003050,ACC00149,2024-12-29 10:19:54.560174,Credit,2076.2,Branch
TX003051,ACC00123,2024-12-02 10:19:54.560176,Credit,1171.32,Online
TX003052,ACC00022,2025-07-16 10:19:54.560177,Credit,2461.83,POS
TX003053,ACC00100,2024-08-24 10:19:54.560179,Credit,4363.6,POS
TX003054,ACC00098,2024-11-22 10:19:54.560180,Debit,3563.2,Branch
TX003055,ACC00025,2024-10-28 10:19:54.560182,Debit,2904.01,Online
TX003056,ACC00028,2025-01-19 10:19:54.560184,Debit,454.13,ATM
TX003057,ACC00113,2024-11-27 10:19:54.560186,Debit,3473.02,Online
TX003058,ACC00045,2025-01-02 10:19:54.560187,Credit,840.41,POS
TX003059,ACC00068,2025-03-04 10:19:54.560189,Credit,3933.97,Online
TX003060,ACC00007,2025-03-16 10:19:54.560190,Debit,1257.78,ATM
TX003061,ACC00049,2024-07-25 10:19:54.560192,Debit,2091.07,ATM
TX003062,ACC00137,2024-12-18 10:19:54.560194,Debit,1758.85,Branch
TX003063,ACC00083,2024-12-18 10:19:54.560195,Debit,4295.48,POS
TX003064,ACC00129,2025-01-10 10:19:54.560197,Credit,641.46,Online
TX003065,ACC00138,2025-05-18 10:19:54.560198,Debit,2832.57,Online
TX003066,ACC00073,2024-07-20 10:19:54.560200,Credit,718.89,Branch
TX003067,ACC00046,2024-12-30 10:19:54.560202,Credit,3526.93,Branch
TX003068,ACC00106,2025-01-16 10:19:54.560203,Credit,4526.34,Branch
TX003069,ACC00032,2025-01-10 10:19:54.560205,Credit,2178.69,POS
TX003070,ACC00006,2025-06-03 10:19:54.560207,Debit,2445.58,Online
TX003071,ACC00145,2024-08-15 10:19:54.560208,Debit,4637.84,Branch
TX003072,ACC00074,2025-01-06 10:19:54.560210,Debit,2609.75,POS
TX003073,ACC00114,2025-05-23 10:19:54.560211,Debit,2443.12,Online
TX003074,ACC00027,2025-04-19 10:19:54.560213,Credit,2895.86,ATM
TX003075,ACC00054,2025-03-13 10:19:54.560215,Credit,3449.26,Branch
TX003076,ACC00085,2025-05-13 10:19:54.560216,Credit,543.35,POS
TX003077,ACC00127,2025-03-11 10:19:54.560218,Debit,4107.34,Online
TX003078,ACC00111,2024-10-16 10:19:54.560219,Credit,2183.17,Online
TX003079,ACC00015,2025-06-06 10:19:54.560221,Credit,371.02,Branch
TX003080,ACC00132,2025-04-23 10:19:54.560223,Credit,3933.05,Branch
TX003081,ACC00093,2024-08-09 10:19:54.560224,Credit,1890.98,Online
TX003082,ACC00123,2024-08-03 10:19:54.560226,Debit,510.83,POS
TX003083,ACC00073,2025-06-28 10:19:54.560227,Credit,3172.56,ATM
TX003084,ACC00147,2024-12-19 10:19:54.560229,Credit,4401.86,Online
TX003085,ACC00092,2025-05-09 10:19:54.560231,Debit,4439.89,POS
TX003086,ACC00017,2024-11-06 10:19:54.560232,Debit,4788.74,Branch
TX003087,ACC00043,2025-06-17 10:19:54.560234,Debit,4339.85,Online
TX003088,ACC00121,2025-06-03 10:19:54.560235,Credit,20.68,Branch
TX003089,ACC00041,2025-07-04 10:19:54.560237,Credit,1907.4,ATM
TX003090,ACC00039,2025-04-08 10:19:54.560239,Credit,4094.53,Branch
TX003091,ACC00113,2024-10-24 10:19:54.560240,Credit,1837.6,ATM
TX003092,ACC00111,2025-02-27 10:19:54.560242,Debit,3011.73,Branch
TX003093,ACC00047,2025-06-12 10:19:54.560244,Credit,3035.52,Branch
TX003094,ACC00063,2025-03-23 10:19:54.560245,Credit,1831.48,ATM
TX003095,ACC00110,2025-01-26 10:19:54.560247,Debit,4523.32,Branch
TX003096,ACC00069,2024-10-31 10:19:54.560248,Debit,2521.11,POS
TX003097,ACC00043,2024-12-25 10:19:54.560250,Debit,2329.27,Branch
TX003098,ACC00034,2025-06-19 10:19:54.560252,Credit,4987.59,Online
TX003099,ACC00040,2025-07-05 10:19:54.560253,Credit,2472.57,Branch
TX003100,ACC00061,2024-11-15 10:19:54.560255,Credit,900.21,POS
TX003101,ACC00062,2024-10-05 10:19:54.560257,Credit,2570.22,Online
TX003102,ACC00058,2025-07-11 10:19:54.560258,Credit,4071.94,POS
TX003103,ACC00075,2025-01-11 10:19:54.560260,Debit,3886.53,Online
TX003104,ACC00016,2025-01-17 10:19:54.560262,Debit,3945.02,Branch
TX003105,ACC00082,2025-07-15 10:19:54.560263,Credit,3543.04,POS
TX003106,ACC00094,2024-11-02 10:19:54.560265,Credit,1278.55,Branch
TX003107,ACC00048,2024-11-22 10:19:54.560266,Credit,4311.8,Online
TX003108,ACC00138,2025-04-03 10:19:54.560268,Credit,4468.28,POS
TX003109,ACC00082,2024-08-29 10:19:54.560269,Credit,978.82,ATM
TX003110,ACC00038,2025-02-03 10:19:54.560271,Debit,660.97,POS
TX003111,ACC00127,2025-05-12 10:19:54.560273,Debit,4878.27,Branch
TX003112,ACC00019,2025-01-15 10:19:54.560274,Debit,4342.94,ATM
TX003113,ACC00063,2025-02-15 10:19:54.560276,Credit,4467.25,ATM
TX003114,ACC00077,2024-08-29 10:19:54.560278,Credit,4433.02,Online
TX003115,ACC00131,2024-10-09 10:19:54.560280,Debit,2713.02,ATM
TX003116,ACC00102,2025-04-15 10:19:54.560281,Debit,3235.54,ATM
TX003117,ACC00065,2024-11-29 10:19:54.560283,Credit,2731.36,Online
TX003118,ACC00120,2024-12-20 10:19:54.560285,Debit,265.52,POS
TX003119,ACC00091,2025-04-05 10:19:54.560286,Debit,3730.06,Branch
TX003120,ACC00008,2025-04-15 10:19:54.560288,Credit,2531.61,POS
